"","ITIS_TSN","ScientificName_ITIS","WoRMS_AphiaID","ScientificName_WoRMS","tblcodeid_Aphia_fn","tblcodeid_Aphia","WoRMS_AphiaID_Valid"
"833",643891,"Chelidonichthys obscurus",127263,"Chelidonichthys obscurus",4311,4311,127263
"834",170371,"Chelon labrosus",126977,"Chelon labrosus",4012,4012,126977
"835",161022,"Chimaera monstrosa",105824,"Chimaera monstrosa",4395,4395,105824
"836",171571,"Chirolophis ascanii",127071,"Chirolophis ascanii",4396,4396,127071
"837",162430,"Chlorophthalmus agassizi",126336,"Chlorophthalmus agassizi",4397,4397,126336
"838",97083,"Chlorotocus crassicornis",107642,"Chlorotocus crassicornis",4245,4245,107642
"839",157839,"Cidaris cidaris",124257,"Cidaris cidaris",4654,4654,124257
"840",623023,"Ciliata mustela",126448,"Ciliata mustela",4146,4146,126448
"841",164779,"Ciliata mustella",126448,"Ciliata mustela",4146,4146,126448
"842",164780,"Ciliata septentrionalis",126449,"Ciliata septentrionalis",4142,4142,126449
"843",616555,"Citharus linguatula",127130,"Citharus linguatula",4303,4303,127130
"844",161722,"Clupea harengus",126417,"Clupea harengus",3978,3978,126417
"845",161700,"Clupeidae",125464,"Clupeidae",4398,4398,125464
"846",73930,"Colus gracilis",138899,"Colus gracilis",4098,4098,138899
"847",161325,"Conger  ",125624,"Conger",4270,4270,125624
"848",161341,"Conger conger",126285,"Conger conger",4399,4399,126285
"849",161963,"Coregonus albula",127178,"Coregonus albula",4401,4401,127178
"850",161950,"Coregonus lavaretus",127180,"Coregonus lavaretus",4400,4400,127180
"851",165350,"Coryphaenoides rupestris",158960,"Coryphaenoides rupestris",4402,4402,158960
"852",98660,"Corystes cassivelanus",107277,"Corystes cassivelaunus ",4093,4093,107277
"853",167196,"Cottidae",125589,"Cottidae",4403,4403,125589
"854",167408,"Cottunculus microps",127235,"Cottunculus microps",4404,4404,127235
"855",167255,"Cottus gobio",127196,"Cottus gobio",4405,4405,127196
"856",97107,"Crangon",107007,"Crangon",4406,4406,107007
"857",97135,"Crangon allmanni",107551,"Crangon allmanni",4138,4138,107551
"858",97118,"Crangon crangon",107552,"Crangon crangon",4092,4092,107552
"859",157063,"Crossaster",123336,"Crossaster",4078,4078,123336
"860",171971,"Crystallogobius linearis",126878,"Crystallogobius linearis",4407,4407,126878
"861",170733,"Ctenolabrus rupestris",126964,"Ctenolabrus rupestris",3954,3954,126964
"862",127472,"Culicoides˜sordidellus (insect)",127472,"Microchirus (Microchirus) variegatus",4164,4164,274304
"863",167483,"Cyclopteridae",125590,"Cyclopteridae",4408,4408,125590
"864",167612,"Cyclopterus lumpus",127214,"Cyclopterus lumpus",3994,3994,127214
"865",166280,"Cyttopsis rosea",127425,"Cyttopsis rosea",4409,4409,127425
"866",160651,"Dalatias licha",105910,"Dalatias licha",4410,4410,105910
"867",160959,"Dasyatis pastinaca",105851,"Dasyatis pastinaca",4411,4411,105851
"868",160742,"Deania calcea",105903,"Deania calcea",4190,4190,105903
"869",649720,"Deania calceus",105903,"Deania calcea",4190,4190,105903
"870",95599,"Decapoda",1130,"Decapoda",4412,4412,1130
"871",172124,"Deltentosteus quadrimaculatus",126880,"Deltentosteus quadrimaculatus",4285,4285,126880
"872",169224,"Dentex dentex",127467,"Dentex (Dentex) dentex",4413,4413,273962
"873",169220,"Dentex maroccanus",273966,"Dentex maroccanus",4318,4318,273966
"874",162583,"Diaphus",125819,"Diaphus",4414,4414,125819
"875",170316,"Dicentrarchus",126029,"Dicentrarchus",4415,4415,126029
"876",170317,"Dicentrarchus labrax",126975,"Dicentrarchus labrax",4167,4167,126975
"877",170318,"Dicentrarchus punctatus",126976,"Dicentrarchus punctatus",4416,4416,126976
"878",173031,"Dicologlossa cuneata",127154,"Dicologlossa cuneata",4417,4417,127154
"879",164482,"Diplecogaster bimaculata",126513,"Diplecogaster bimaculata",4418,4418,236458
"880",182915,"Diplodus annularis",127049,"Diplodus annularis",4291,4291,127049
"881",647940,"Diplodus bellottii",127050,"Diplodus bellottii",4315,4315,127050
"882",182917,"Diplodus cervinus",127051,"Diplodus cervinus",4292,4292,236470
"883",647899,"Diplodus puntazzo",127052,"Diplodus puntazzo",4313,4313,127052
"884",169194,"Diplodus sargus",127053,"Diplodus sargus",4419,4419,223863
"885",182919,"Diplodus vulgaris",127054,"Diplodus vulgaris",4420,4420,127054
"886",564126,"Dipturus batis",105869,"Dipturus batis",4175,4175,105869
"887",564141,"Dipturus linteus",105870,"Dipturus linteus",4421,4421,105870
"888",564148,"Dipturus oxyrinchus",105872,"Dipturus oxyrinchus",4184,4184,105872
"889",630409,"Echiichthys vipera",150630,"Echiichthys vipera",3982,3982,150630
"890",157940,"Echinidae  ",123160,"Echinidae",4655,4655,123160
"891",158128,"Echinocardium  ",123426,"Echinocardium",4134,4134,123426
"892",158129,"Echinocardium cordatum",124392,"Echinocardium cordatum",4085,4085,124392
"893",158130,"Echinocardium flavescens",124394,"Echinocardium flavescens",4084,4084,124394
"894",157821,"Echinoidea  ",123082,"Echinoidea",4653,4653,123082
"895",157946,"Echinus acutus",532031,"Gracilechinus acutus ",4325,4325,532031
"896",157949,"Echinus esculentus",124287,"Echinus esculentus",4100,4100,124287
"897",165116,"Echiodon drummondii",126663,"Echiodon drummondii",4422,4422,126663
"898",82646,"Eledone cirrhosa",140600,"Eledone cirrhosa",4423,4423,140600
"899",556275,"Eledone moschata",140601,"Eledone moschata",4299,4299,140601
"900",164747,"Enchelyopus",125742,"Enchelyopus",4424,4424,125742
"901",164748,"Enchelyopus cimbrius",126450,"Enchelyopus cimbrius",3991,3991,126450
"902",161827,"Engraulis  ",125724,"Engraulis",4272,4272,125724
"903",161831,"Engraulis encrasicolus",126426,"Engraulis encrasicolus",3976,3976,126426
"904",161832,"Engraulis encrasicolus",126426,"Engraulis encrasicolus",3976,3976,126426
"905",81021,"Ensis  ",138333,"Ensis",4116,4116,138333
"906",166591,"Entelurus aequerius",127379,"Entelurus aequoreus",4157,4157,127379
"907",644927,"Entelurus aequoreus",127379,"Entelurus aequoreus",4157,4157,127379
"908",646292,"Ephippion guttifer",127413,"Ephippion guttifer",4312,4312,127413
"909",168301,"Epigonus denticulatus",126857,"Epigonus denticulatus",4283,4283,126857
"910",168298,"Epigonus telescopus",126858,"Epigonus telescopus",4425,4425,126858
"911",167749,"Epinephelus acanthistius",126160,"Liparis",4426,4426,126160
"912",162139,"Esox lucius",154210,"Esox lucius",4427,4427,154210
"913",160660,"Etmopterus pusillus",105912,"Etmopterus pusillus",4267,4267,105912
"914",160670,"Etmopterus spinax",105913,"Etmopterus spinax",4428,4428,105913
"915",167044,"Eutrigla gurnardus",150637,"Eutrigla gurnardus",3980,3980,150637
"916",635744,"Facciolella oxyrhyncha",126307,"Facciolella oxyrhyncha",4306,4306,126307
"917",155886,"Flustra foliacea",111367,"Flustra foliacea",4127,4127,111367
"918",164771,"Gadiculus",125731,"Gadiculus",4430,4430,125731
"919",164772,"Gadiculus argenteus",126435,"Gadiculus argenteus",4429,4429,126435
"920",164712,"Gadus morhua",126436,"Gadus morhua",3940,3940,126436
"921",164714,"Gadus morhua callarias",126436,"Gadus morhua",3940,3940,126436
"922",164764,"Gaidropsarus",125743,"Gaidropsarus",4432,4432,125743
"923",164768,"Gaidropsarus argentatus",126451,"Gaidropsarus argentatus",4433,4433,126451
"924",550591,"Gaidropsarus biscayensis",126452,"Gaidropsarus biscayensis",4436,4436,126452
"925",623025,"Gaidropsarus macrophthalmus",126456,"Gaidropsarus macrophthalmus",4434,4434,126456
"926",550592,"Gaidropsarus macropthalmus",126456,"Gaidropsarus macrophthalmus",4434,4434,126456
"927",164766,"Gaidropsarus mediterraneus",126457,"Gaidropsarus mediterraneus",4435,4435,126457
"928",164765,"Gaidropsarus vulgaris",126458,"Gaidropsarus vulgaris",4431,4431,126458
"929",11760,"Galaxaura rugosa",145739,"Galaxaura rugosa",4176,4176,145739
"930",160181,"Galeorhinus galeus",105820,"Galeorhinus galeus",3948,3948,105820
"931",160034,"Galeus melastomus",105812,"Galeus melastomus",4437,4437,105812
"932",160037,"Galeus murinus",105813,"Galeus murinus",4438,4438,105813
"933",166363,"Gasterosteidae",125476,"Gasterosteidae",4008,4008,125476
"934",166361,"Gasterosteiformes  ",10326,"Gasterosteiformes",4280,4280,10326
"935",166365,"Gasterosteus aculeatus",126505,"Gasterosteus aculeatus",4004,4004,236462
"936",201978,"Gasterosteus aculeatus aculeatus",236462,"Gasterosteus aculeatus aculeatus",4660,4660,236462
"937",201978,"Gasterosteus aculeatus aculeatus ",126505,"Gasterosteus aculeatus",4004,4004,236462
"938",201979,"Gasterosteus aculeatus williamsoni",293602,"Gasterosteus aculeatus williamsoni",4661,4661,293602
"939",201979,"Gasterosteus aculeatus williamsoni ",126505,"Gasterosteus aculeatus",4004,4004,236462
"940",69459,"Gastropoda  ",101,"Gastropoda",4201,4201,101
"941",169039,"Gerres australis",218535,"Gerres oyena",4186,4186,218535
"942",169044,"Gerres oyena",218535,"Gerres oyena",4186,4186,218535
"943",620993,"Geryon longipes",107373,"Geryon longipes",4304,4304,107373
"944",79429,"Glycymeris glycymeris",140025,"Glycymeris glycymeris",4205,4205,140025
"945",172873,"Glyptocephalus cynoglossus",127136,"Glyptocephalus cynoglossus",3942,3942,127136
"946",164457,"Gobiesocidae",125477,"Gobiesocidae",4439,4439,125477
"947",171746,"Gobiidae",125537,"Gobiidae",4440,4440,125537
"948",171833,"Gobius",125988,"Gobius",4442,4442,125988
"949",171838,"Gobius auratus",126884,"Gobius auratus",4445,4445,126884
"950",171841,"Gobius cobitis",126886,"Gobius cobitis",4441,4441,126886
"951",171859,"Gobius gasteveni",126890,"Gobius gasteveni",4443,4443,126890
"952",171850,"Gobius niger",126892,"Gobius niger",3998,3998,126892
"953",171854,"Gobius paganellus",126893,"Gobius paganellus",4444,4444,126893
"954",171974,"Gobiusculus flavescens",126898,"Gobiusculus flavescens",4446,4446,126898
"955",98917,"Goneplax rhomboides",107292,"Goneplax rhomboides",4259,4259,107292
"956",162182,"Gonostoma  ",126189,"Gonostoma",4273,4273,126189
"957",162163,"Gonostomatidae",125601,"Gonostomatidae",4447,4447,125601
"958",623007,"Guttigadus latifrons",158978,"Guttigadus latifrons",4448,4448,158978
"959",171680,"Gymnammodytes semisquamatus",126754,"Gymnammodytes semisquamatus",4163,4163,126754
"960",168520,"Gymnocephalus cernuus",151302,"Gymnocephalus cernuus",4449,4449,405451
"961",164692,"Halargyreus johnsonii",126489,"Halargyreus johnsonii",4450,4450,126489
"962",166787,"Helicolenus dactylopterus",127251,"Helicolenus dactylopterus",4451,4451,127251
"963",157165,"Henricia sanguinolenta",123974,"Henricia sanguinolenta",4099,4099,123974
"964",159819,"Hexanchus griseus",105833,"Hexanchus griseus",4452,4452,105833
"965",157008,"Hippasteria phrygiana",124043,"Hippasteria phrygiana",4102,4102,124043
"966",645018,"Hippocampus guttulatus",154776,"Hippocampus guttulatus",4453,4453,154776
"967",166497,"Hippocampus hippocampus",127380,"Hippocampus hippocampus",4454,4454,127380
"968",166498,"Hippocampus ramulosus",154776,"Hippocampus guttulatus",4453,4453,154776
"969",172877,"Hippoglossoides platessoides",127137,"Hippoglossoides platessoides",3961,3961,127137
"970",172933,"Hippoglossus hippoglossus",127138,"Hippoglossus hippoglossus",4174,4174,127138
"971",616693,"Hirundichthys rondeletii",126386,"Hirundichthys rondeletii",4455,4455,126386
"972",158140,"Holothuroidea ",123083,"Holothuroidea ",4123,4123,123083
"973",97313,"Homarus",106862,"Homarus",4456,4456,106862
"974",97315,"Homarus gammarus",107253,"Homarus gammarus",4457,4457,107253
"975",98315,"Homola barbata",107262,"Homola barbata",4252,4252,107262
"976",166139,"Hoplostethus atlanticus",126402,"Hoplostethus atlanticus",4279,4279,126402
"977",166140,"Hoplostethus mediterraneus",126404,"Hoplostethus mediterraneus",4458,4458,159409
"978",98426,"Hyas araneus",107322,"Hyas araneus",4254,4254,107322
"979",98423,"Hyas coarctatus",107323,"Hyas coarctatus",4125,4125,107323
"980",161017,"Hydrolagus mirabilis",105826,"Hydrolagus mirabilis",4459,4459,105826
"981",165406,"Hymenocephalus italicus",158961,"Hymenocephalus italicus ",4460,4460,158961
"982",171681,"Hyperoplus",125911,"Hyperoplus",4014,4014,125911
"983",171683,"Hyperoplus immaculatus",126755,"Hyperoplus immaculatus",4461,4461,126755
"984",171682,"Hyperoplus lanceolatus",126756,"Hyperoplus lanceolatus",3965,3965,126756
"985",167188,"Icelus bicornis",127199,"Icelus bicornis",4462,4462,127199
"986",82523,"Illex coindetii",140621,"Illex coindetii",3972,3972,140621
"987",82521,"Illex illecebrosus",153087,"Illex illecebrosus",4463,4463,153087
"988",98534,"Inachus dorsettensis",107327,"Inachus dorsettensis",4255,4255,107327
"989",170477,"Labridae",125541,"Labridae",4464,4464,125541
"990",170737,"Labrus bergylta",126965,"Labrus bergylta",4466,4466,126965
"991",170738,"Labrus bimaculatus",151501,"Labrus mixtus",4465,4465,151501
"992",170739,"Labrus mixtus",151501,"Labrus mixtus",4465,4465,151501
"993",80895,"Laevicardium crassum",139004,"Laevicardium crassum",4101,4101,139004
"994",159911,"Lamna nasus",105841,"Lamna nasus",4467,4467,105841
"995",162632,"Lampanyctus",125825,"Lampanyctus",4469,4469,125825
"996",162649,"Lampanyctus crocodilus",126612,"Lampanyctus crocodilus",4468,4468,126612
"997",159700,"Lampetra",101167,"Lampetra",4470,4470,101167
"998",159719,"Lampetra fluviatilis",101172,"Lampetra fluviatilis",3999,3999,101172
"999",615903,"Lamprididae",101174,"Petromyzon marinus",4140,4140,101174
"1000",166326,"Lampris guttatus",126522,"Lampris guttatus",4471,4471,126522
"1001",164475,"Lepadogaster",125781,"Lepadogaster",4473,4473,125781
"1002",164478,"Lepadogaster lepadogaster",126518,"Lepadogaster lepadogaster",4472,4472,126518
"1003",89561,"Lepas anatifera",106149,"Lepas anatifera",4224,4224,733346
"1004",164690,"Lepidion eques",126493,"Lepidion eques",4474,4474,126493
"1005",172391,"Lepidopus caudatus",127088,"Lepidopus caudatus",4475,4475,127088
"1006",172834,"Lepidorhombus boscii",127145,"Lepidorhombus boscii",4476,4476,127145
"1007",172835,"Lepidorhombus whiffiagonis",127146,"Lepidorhombus whiffiagonis",4156,4156,127146
"1008",167025,"Lepidotrigla  ",126179,"Lepidotrigla",4282,4282,126179
"1009",167478,"Leptagonus decagonus",127191,"Leptagonus decagonus",4477,4477,127191
"1010",157225,"Leptasterias",123222,"Leptasterias",4083,4083,123222
"1011",157247,"Leptasterias muelleri",125158,"Leptasterias (Leptasterias) muelleri",4095,4095,125158
"1012",171603,"Leptoclinus maculatus",127072,"Leptoclinus maculatus",4478,4478,127072
"1013",172034,"Lesueurigobius",125992,"Lesueurigobius",4480,4480,125992
"1014",172036,"Lesueurigobius friesii",126904,"Lesueurigobius friesii",4479,4479,126904
"1015",172038,"Lesueurigobius sanzoi",126906,"Lesueurigobius sanzi",4187,4187,126906
"1016",163580,"Leuciscus leuciscus",154599,"Leuciscus leuciscus",4481,4481,154599
"1017",564128,"Leucoraja circularis",105873,"Leucoraja circularis",4483,4483,105873
"1018",564134,"Leucoraja fullonica",105874,"Leucoraja fullonica",4484,4484,105874
"1019",564140,"Leucoraja lentiginosa",271564,"Leucoraja lentiginosa",4482,4482,271564
"1020",564143,"Leucoraja naevus",105876,"Leucoraja naevus",3955,3955,105876
"1021",172881,"Limanda limanda",127139,"Limanda limanda",3966,3966,127139
"1022",573714,"Liocarcinus holsatus",107388,"Liocarcinus holsatus",4111,4111,107388
"1023",167550,"Liparis",126160,"Liparis",4426,4426,126160
"1024",167578,"Liparis liparis",127219,"Liparis liparis",4020,4020,293624
"1025",167581,"Liparis montagui",127220,"Liparis montagui",4485,4485,127220
"1026",97943,"Lithodes maja",107205,"Lithodes maja",4088,4088,107205
"1027",182936,"Lithognathus mormyrus",127055,"Lithognathus mormyrus",4486,4486,127055
"1028",170377,"Liza aurata",126978,"Liza aurata",4488,4488,1044127
"1029",170376,"Liza ramada",126980,"Liza ramada",4487,4487,1042830
"1030",630328,"Liza ramado",126980,"Liza ramada",4487,4487,1042830
"1031",82369,"Loliginidae",11734,"Loliginidae",4489,4489,11734
"1032",82370,"Loligo",138139,"Loligo",3953,3953,138139
"1033",82374,"Loligo forbesii",416668,"Loligo forbesii",4658,4658,140270
"1034",82374,"Loligo forbesii",140270,"Loligo forbesi",3962,3962,416668
"1035",556692,"Loligo subulata",341892,"Loligo subulata",3989,3989,153131
"1036",82375,"Loligo vulgaris",140271,"Loligo vulgaris",3969,3969,140271
"1037",164497,"Lophiidae",125493,"Lophiidae",4490,4490,125493
"1038",164498,"Lophius",125802,"Lophius",4491,4491,125802
"1039",164502,"Lophius budegassa",126554,"Lophius budegassa",4161,4161,126554
"1040",164501,"Lophius piscatorius",126555,"Lophius piscatorius",3990,3990,126555
"1041",164725,"Lota lota",154388,"Lota lota",4492,4492,154388
"1042",156871,"Luidia sarsi",178639,"Luidia sarsi",4117,4117,123922
"1043",631023,"Lumpenus lampretaeformis",154675,"Lumpenus lampretaeformis",4003,4003,154675
"1044",171588,"Lumpenus lumpretaeformis",154675,"Lumpenus lampretaeformis",4003,4003,154675
"1045",573590,"Lunatia catena ",150590,"Lunatia catena",4197,4197,140528
"1046",80976,"Lutraria",138157,"Lutraria",4109,4109,138157
"1047",165243,"Lycenchelys sarsi",127101,"Lycenchelys sarsii",4493,4493,127101
"1048",631033,"Lycenchelys sarsii",127101,"Lycenchelys sarsii",4493,4493,127101
"1049",165255,"Lycodes",126104,"Lycodes",4495,4495,126104
"1050",631144,"Lycodes gracilis",274100,"Lycodes gracilis",4494,4494,274100
"1051",165284,"Lycodes vahlii",127118,"Lycodes vahlii",4011,4011,127118
"1052",567846,"Macoma balthica",141579,"Macoma balthica",4496,4496,880017
"1053",162511,"Macroparalepis affine",126356,"Macroparalepis affinis",4194,4194,126356
"1054",644690,"Macroparalepis affinis",126356,"Macroparalepis affinis",4194,4194,126356
"1055",98739,"Macropipus dupurator",107387,"Liocarcinus depurator ",4087,4087,107387
"1056",98740,"Macropipus holsatus",107388,"Liocarcinus holsatus",4111,4111,107388
"1057",98745,"Macropipus marmoreus",107390,"Liocarcinus marmoreus",4133,4133,107390
"1058",98744,"Macropipus puber",107398,"Necora puber",4497,4497,107398
"1059",98743,"Macropipus tuberculatus",107397,"Macropipus tuberculatus",4258,4258,107397
"1060",98553,"Macropodia  ",205077,"Macropodia",4082,4082,205077
"1061",199957,"Macropodia longirostris",107343,"Macropodia longirostris",4079,4079,107343
"1062",551495,"Macroramphosus  ",126222,"Macroramphosus",4298,4298,126222
"1063",551497,"Macroramphosus scolopax",127378,"Macroramphosus scolopax",4498,4498,127378
"1064",166423,"Macrorhamphosus scolopax",127378,"Macroramphosus scolopax",4498,4498,127378
"1065",165332,"Macrouridae",125471,"Macrouridae",4499,4499,125471
"1066",165421,"Macrourus berglax",126472,"Macrourus berglax",4500,4500,126472
"1067",80967,"Mactra  ",138158,"Mactra",4217,4217,138158
"1068",205630,"Mactra stultorum",140299,"Mactra stultorum",4094,4094,140299
"1069",98573,"Maia squinado",107347,"Maja brachydactyla",4501,4501,107347
"1070",199960,"Maja  ",106909,"Maja",4295,4295,106909
"1071",199961,"Maja squinado",107347,"Maja brachydactyla",4501,4501,107347
"1072",199961,"Maja squinado",107350,"Maja squinado",4657,4657,107350
"1073",165389,"Malacocephalus laevis",272392,"Malacocephalus laevis ",4502,4502,272392
"1074",157289,"Marthasterias glacialis",123803,"Marthasterias glacialis",4112,4112,123803
"1075",162187,"Maurolicus muelleri",127312,"Maurolicus muelleri",4149,4149,127312
"1076",164744,"Melanogrammus aeglefinus",126437,"Melanogrammus aeglefinus",3941,3941,126437
"1077",551590,"Melicertus kerathurus",107104,"Melicertus kerathurus",4181,4181,246388
"1078",164758,"Merlangius merlangus",126438,"Merlangius merlangus",3938,3938,126438
"1079",164789,"Merlucciidae",125473,"Merlucciidae",4503,4503,125473
"1080",164795,"Merluccius merluccius",126484,"Merluccius merluccius",3952,3952,126484
"1081",158099,"Micrasterina  ",510545,"Micrasterina",4265,4265,510545
"1082",644150,"Micrenophrys lilljeborgii",127201,"Micrenophrys lilljeborgii",4504,4504,127201
"1083",173022,"Microchirus",126129,"Microchirus",4506,4506,126129
"1084",173024,"Microchirus azevia",274299,"Microchirus azevia",4320,4320,274299
"1085",616398,"Microchirus boscanion",274300,"Microchirus boscanion",4321,4321,274300
"1086",173023,"Microchirus ocellatus",274302,"Microchirus ocellatus",4319,4319,274302
"1087",173026,"Microchirus variegatus",274304,"Microchirus variegatus ",4505,4505,274304
"1088",164774,"Micromesistius poutassou",126439,"Micromesistius poutassou",4160,4160,126439
"1089",172888,"Microstomus kitt",127140,"Microstomus kitt",3981,3981,127140
"1090",79501,"Modiolus modiolus",140467,"Modiolus modiolus",4124,4124,140467
"1091",173414,"Mola mola",127405,"Mola mola",4507,4507,127405
"1092",164761,"Molva dypterygia",126459,"Molva dypterygia",4509,4509,126459
"1093",623033,"Molva macrophthalma",126460,"Molva macrophthalma",4508,4508,126460
"1094",164763,"Molva macropthalma",126460,"Molva macrophthalma",4508,4508,126460
"1095",164760,"Molva molva",126461,"Molva molva",4154,4154,126461
"1096",616402,"Monochirus hispidus",127155,"Monochirus hispidus",4301,4301,127155
"1097",164687,"Mora moro",126497,"Mora moro",4510,4510,126497
"1098",170335,"Mugil cephalus",126983,"Mugil cephalus",4511,4511,126983
"1099",170333,"Mugilidae",125546,"Mugilidae",4512,4512,125546
"1100",169406,"Mullidae",125547,"Mullidae",4513,4513,125547
"1101",169416,"Mullus",126034,"Mullus",4514,4514,126034
"1102",169419,"Mullus barbatus",126985,"Mullus barbatus",4515,4515,293632
"1103",169418,"Mullus surmuletus",126986,"Mullus surmuletus",3973,3973,126986
"1104",97965,"Munida  ",106835,"Munida",4251,4251,106835
"1105",160226,"Mustelus",105732,"Mustelus",4516,4516,105732
"1106",160240,"Mustelus asterias",105821,"Mustelus asterias",3977,3977,105821
"1107",160242,"Mustelus mustelus",105822,"Mustelus mustelus",4152,4152,105822
"1108",162575,"Myctophidae",125498,"Myctophidae",4517,4517,125498
"1109",162368,"Myctophiformes",10309,"Myctophiformes",4518,4518,10309
"1110",162719,"Myctophum",125829,"Myctophum",4520,4520,125829
"1111",162723,"Myctophum punctatum",126627,"Myctophum punctatum",4519,4519,126627
"1112",160983,"Myliobatis aquila",105860,"Myliobatis aquila",4521,4521,105860
"1113",167311,"Myoxocephalus",126152,"Myoxocephalus",4523,4523,126152
"1114",167316,"Myoxocephalus quadricornis",127208,"Triglopsis quadricornis",4019,4019,254529
"1115",167317,"Myoxocephalus scorpioides",127202,"Myoxocephalus scorpioides",4522,4522,127202
"1116",167318,"Myoxocephalus scorpius",127203,"Myoxocephalus scorpius",3957,3957,127203
"1117",79451,"Mytilidae  ",211,"Mytilidae",4206,4206,211
"1118",79454,"Mytilus edulis",140480,"Mytilus edulis",4207,4207,140480
"1119",79456,"Mytilus galloprovincialis",140481,"Mytilus galloprovincialis",4208,4208,140481
"1120",159772,"Myxine glutinosa",101170,"Myxine glutinosa",4524,4524,101170
"1121",NA,"N/A ",494117,"Sepiola tridens",4151,4151,494117
"1122",72883,"Natica",138240,"Natica",4132,4132,138240
"1123",161624,"Nemichthys scolopaceus",126306,"Nemichthys scolopaceus",4525,4525,126306
"1124",172072,"Neogobius melanostomus",126916,"Neogobius melanostomus",4001,4001,126916
"1125",79863,"Neopycnodonte cochlear",140048,"Neopycnodonte cochlear",4211,4211,140048
"1126",97317,"Nephrops norvegicus",107254,"Nephrops norvegicus",3946,3946,107254
"1127",74009,"Neptunea antiqua",138920,"Neptunea antiqua",4091,4091,138920
"1128",166593,"Nerophis lumbriciformis",127383,"Nerophis lumbriciformis",4526,4526,127383
"1129",166595,"Nerophis ophidion",127385,"Nerophis ophidion",4006,4006,127385
"1130",161310,"Nettastoma melanurum",126308,"Nettastoma melanurum",4269,4269,126308
"1131",165394,"Nezumia aequalis",126473,"Nezumia aequalis",4528,4528,126473
"1132",165395,"Nezumia bairdii",183289,"Nezumia bairdii",4278,4278,183289
"1133",165398,"Nezumia sclerorhynchus",126475,"Nezumia sclerorhynchus",4527,4527,126475
"1134",161678,"Notacanthidae",125501,"Notacanthidae",4529,4529,125501
"1135",161690,"Notacanthus chemnitzii",126643,"Notacanthus chemnitzii",4271,4271,126643
"1136",162471,"Notolepis rissoi",126352,"Arctozenus risso",4530,4530,126352
"1137",162661,"Notoscopelus kroeyeri",272728,"Notoscopelus kroyeri",4531,4531,272728
"1138",660857,"Nyctiphanes couchii",254316,"Nyctiphanes couchii",4532,4532,254316
"1139",82590,"Octopodidae",11782,"Octopodidae",4533,4533,11782
"1140",82633,"Octopus defilippi",534126,"Macrotritopus defilippi",4179,4179,534126
"1141",82603,"Octopus vulgaris",140605,"Octopus vulgaris",4534,4534,140605
"1142",82514,"Ommastrephidae",11760,"Ommastrephidae",4165,4165,11760
"1143",161989,"Oncorhynchus mykiss",127185,"Oncorhynchus mykiss",4535,4535,127185
"1144",655998,"Ophidiasteridae",123137,"Ophidiasteridae",4536,4536,123137
"1145",164846,"Ophidion barbatum",126675,"Ophidion barbatum",4537,4537,126675
"1146",157617,"Ophiopholis aculeata",125125,"Ophiopholis aculeata",4120,4120,125125
"1147",157804,"Ophiothrix fragilis",125131,"Ophiothrix fragilis",4103,4103,125131
"1148",157411,"Ophiura  ",123574,"Ophiura",4652,4652,123574
"1149",157426,"Ophiura albida",124913,"Ophiura albida",4081,4081,124913
"1150",206823,"Ophiura ophiura",124929,"Ophiura ophiura",4090,4090,124929
"1151",157424,"Ophiura sarsii",124934,"Ophiura sarsii",4086,4086,124934
"1152",157382,"Ophiurida  ",123117,"Ophiurida",4264,4264,123117
"1153",82675,"Opisthoteuthis agassizii",140652,"Opisthoteuthis agassizii",4223,4223,140652
"1154",96145,"Oplophorus spinosus",107602,"Oplophorus spinosus",4232,4232,107602
"1155",180469,"Orcinus orca",137102,"Orcinus orca",4538,4538,137102
"1156",162039,"Osmerus eperlanus",126736,"Osmerus eperlanus",4007,4007,126736
"1157",79885,"Ostrea edulis",140658,"Ostrea edulis",4539,4539,140658
"1158",636201,"Oxyconger leptognathus",281953,"Oxyconger leptognathus",4307,4307,281953
"1159",169211,"Pagellus",126079,"Pagellus",4542,4542,126079
"1160",169213,"Pagellus acarne",127057,"Pagellus acarne",4540,4540,127057
"1161",169212,"Pagellus bogaraveo",127059,"Pagellus bogaraveo",4541,4541,127059
"1162",169215,"Pagellus erythrinus",127060,"Pagellus erythrinus",4543,4543,127060
"1163",647960,"Pagrus auriga",127061,"Pagrus auriga",4316,4316,127061
"1164",169207,"Pagrus pagrus",127063,"Pagrus pagrus",4544,4544,127063
"1165",97774,"Paguridae  ",106738,"Paguridae",4107,4107,106738
"1166",97775,"Pagurus  ",106854,"Pagurus",4249,4249,106854
"1167",97805,"Pagurus bernhardus",107232,"Pagurus bernhardus",4250,4250,107232
"1168",97818,"Pagurus prideauxi",107239,"Pagurus prideaux",4323,4323,107239
"1169",97811,"Pagurus pubescens",107240,"Pagurus pubescens",4121,4121,107240
"1170",96451,"Palaemon serratus",107616,"Palaemon serratus",4545,4545,107616
"1171",97657,"Palinurus elephas",107703,"Palinurus elephas",4246,4246,107703
"1172",552965,"Palinurus gilchristi",210074,"Palinurus gilchristi",4547,4547,210074
"1173",552966,"Palinurus mauritanicus",107704,"Palinurus mauritanicus",4546,4546,107704
"1174",96965,"Pandalidae  ",106789,"Pandalidae",4135,4135,106789
"1175",96966,"Pandalus",107044,"Pandalus",4155,4155,107044
"1176",636467,"Parablennius gattorugine",126770,"Parablennius gattorugine",4370,4370,126770
